image_path,ground_truth,predicted_class,segmented_image,mask,structural_assessment
hurricane_dataset/damage/-96.889199_28.644571000000003.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-96_segmented_20260603_182713.png,./outputs/hurricane_v1/images/masks/-96_mask_20260603_182713.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.635014_29.84089.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_182713.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_182713.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.63593399999999_29.863369.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_182713.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_182713.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/no_damage/-95.289197_29.608063.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_182713.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_182713.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/no_damage/-95.077772_29.818053999999997.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_182714.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_182714.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-95.442842_29.753277.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_182714.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_182714.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/no_damage/-95.08939000000001_29.824848.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_182714.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_182714.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-93.941728_30.133421000000002.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-93_segmented_20260603_182714.png,./outputs/hurricane_v1/images/masks/-93_mask_20260603_182714.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, deformations, and possible"
hurricane_dataset/no_damage/-95.658181_29.83577.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_182714.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_182714.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-95.589774_29.757652.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_182714.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_182714.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/no_damage/-95.077088_29.818569.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_182715.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_182715.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-95.588902_29.756849.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_182715.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_182715.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.121865_29.973933000000002.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_182715.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_182715.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.633031_29.963661.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_182715.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_182715.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/no_damage/-95.26942700000001_29.605165999999997.jpeg,no_damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_182715.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_182715.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-96.9789_28.537703000000004.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-96_segmented_20260603_182716.png,./outputs/hurricane_v1/images/masks/-96_mask_20260603_182716.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.54061_29.750132.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_182716.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_182716.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building shows visible signs of structural damage, such as cracks, deformations, and possible"
hurricane_dataset/damage/-93.975711_29.898996999999998.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-93_segmented_20260603_182716.png,./outputs/hurricane_v1/images/masks/-93_mask_20260603_182716.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and deformations on the building's surface, which are indicative of"
hurricane_dataset/damage/-95.239278_29.559926.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_182716.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_182716.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building shows visible signs of structural damage, such as cracks, deformations, and possible"
hurricane_dataset/damage/-95.334326_29.596059000000004.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_182716.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_182716.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building shows visible signs of structural damage, such as cracks, deformations, and possible"
hurricane_dataset/no_damage/-95.632949_29.769021000000002.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_182716.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_182716.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-95.63118399999999_29.779059999999998.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_182717.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_182717.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building shows visible signs of structural damage, such as cracks, deformations, and possible"
hurricane_dataset/damage/-95.45761_30.033116999999997.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_182717.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_182717.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building shows visible signs of structural damage, such as cracks, deformations, and possible"
hurricane_dataset/no_damage/-95.630275_29.775112.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_182837.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_182837.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/no_damage/-95.62759_29.864827000000002.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_182837.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_182837.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
